file_idx,smiles,am1_barrier,dft_barrier,split
243,C(=C(C(=O)N)C)(Cl)Cl,23.56827719740225,19.959297237402325,test
244,C(=C(C(=O)NC)C)(Cl)Cl,24.065227993677745,20.953702762457738,train
245,C(=C(C(=O)Nc1ccccc1)C)(Cl)Cl,21.89299874048925,17.098455712436476,test
246,C(=C(C(=O)N(C)C)C)(Cl)Cl,27.323433915138253,28.221332462454143,train
247,C(=C(C(=O)OC)C)(Cl)Cl,16.633761530318747,19.05830763761685,train
248,C(=C(C(=O)c1ccccc1)C)(Cl)Cl,26.082842547046248,19.64761171247801,train
249,C(=C(C(=O)C)Cl)(Cl)Cl,17.991717557004513,11.73731533752118,train
250,C(=C(C=O)Cl)(Cl)Cl,14.850494602265506,8.774021887393815,train
251,C(=C(C(=O)N)Cl)(Cl)Cl,18.010358954018514,14.993243412583864,train
252,C(=C(C(=O)NC)Cl)(Cl)Cl,18.192346586974026,15.643101237256474,train
253,C(=C(C(=O)Nc1ccccc1)Cl)(Cl)Cl,17.67745755577083,11.999290312675155,train
254,C(=C(C(=O)N(C)C)Cl)(Cl)Cl,19.95929165030276,23.211642287404857,test
255,C(=C(C(=O)OC)Cl)(Cl)Cl,14.008487099011267,13.746137362455215,train
256,C(=C(C(=O)c1ccccc1)Cl)(Cl)Cl,18.00938121765452,17.515611437419807,train
257,C(=C(C(=O)C)Br)(Cl)Cl,15.907863008962249,12.823298212315422,train
258,C(=C(C=O)Br)(Cl)Cl,14.558853752592253,7.022970587560167,train
259,C(=C(C(=O)N)Br)(Cl)Cl,16.160499288441486,13.760789487307648,train
260,C(=C(C(=O)NC)Br)(Cl)Cl,16.21107511833425,14.177192212835052,train
261,C(=C(C(=O)Nc1ccccc1)Br)(Cl)Cl,16.04660883337106,12.287952862384373,train
262,C(=C(C(=O)N(C)C)Br)(Cl)Cl,17.201397145606503,22.84436026260664,train
263,C(=C(C(=O)OC)Br)(Cl)Cl,12.051524951443762,13.716513087282465,train
264,C(=C(C(=O)c1ccccc1)Br)(Cl)Cl,15.936981851738045,17.7059635626847,train
265,C(=C(C(=O)C)c1ccccc1)(Cl)Cl,22.27666649854425,19.246607837324063,train
266,C(=C(C=O)c1ccccc1)(Cl)Cl,18.43968074090333,9.96568831241632,train
267,C(=C(C(=O)N)c1ccccc1)(Cl)Cl,21.61234887321552,16.15851091242405,train
268,C(=C(C(=O)NC)c1ccccc1)(Cl)Cl,21.99124814657349,16.504740312286117,train
269,C(=C(C(=O)Nc1ccccc1)c1ccccc1)(Cl)Cl,19.20505861186152,14.468201612408508,train
270,C(=C(C(=O)N(C)C)c1ccccc1)(Cl)Cl,19.61473699857789,24.345829712486875,train
271,C(=C(C(=O)OC)c1ccccc1)(Cl)Cl,18.741837978141245,15.612472962286006,test
272,C(=C(C(=O)c1ccccc1)c1ccccc1)(Cl)Cl,22.88447523416676,21.146953937311537,test
273,C(=CC(=O)C)(Cl)Cl,20.18069489613501,11.119183912334734,train
